Race ID,Horse Name,Average Speed,Time Taken,Win,Lose,Fallen
10d34079-5cef-471a-8554-a598673c6a33,Horse 6,250.0,2,0,0,1
10d34079-5cef-471a-8554-a598673c6a33,Horse 4,250.0,2,0,0,1
10d34079-5cef-471a-8554-a598673c6a33,Horse 0,166.66666666666666,3,0,0,1
10d34079-5cef-471a-8554-a598673c6a33,Horse 1,125.0,4,0,0,1
10d34079-5cef-471a-8554-a598673c6a33,Horse 5,83.33333333333333,6,1,0,0
10d34079-5cef-471a-8554-a598673c6a33,Horse 2,83.33333333333333,6,0,0,1
10d34079-5cef-471a-8554-a598673c6a33,Horse 3,21.73913043478261,23,0,1,0
eca3869b-2152-44d8-b62a-71b49e71c67c,Horse 3,500.0,1,0,0,1
eca3869b-2152-44d8-b62a-71b49e71c67c,Horse 0,125.0,4,0,0,1
eca3869b-2152-44d8-b62a-71b49e71c67c,Horse 5,125.0,4,0,0,1
eca3869b-2152-44d8-b62a-71b49e71c67c,Horse 1,83.33333333333333,6,1,0,0
eca3869b-2152-44d8-b62a-71b49e71c67c,Horse 7,71.42857142857143,7,0,1,0
eca3869b-2152-44d8-b62a-71b49e71c67c,Horse 4,62.5,8,0,1,0
eca3869b-2152-44d8-b62a-71b49e71c67c,Horse 6,38.46153846153846,13,0,0,1
eca3869b-2152-44d8-b62a-71b49e71c67c,Horse 2,38.46153846153846,13,0,0,1
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 3,250.0,2,0,0,1
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 6,125.0,4,1,0,0
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 9,100.0,5,0,1,0
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 7,100.0,5,0,1,0
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 4,100.0,5,0,1,0
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 5,83.33333333333333,6,0,1,0
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 2,83.33333333333333,6,0,0,1
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 1,83.33333333333333,6,0,1,0
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 8,62.5,8,0,1,0
638d5218-18b3-43aa-bf02-eb360b76bc17,Horse 0,21.73913043478261,23,0,0,1
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 0,166.66666666666666,3,0,0,1
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 6,125.0,4,1,0,0
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 7,125.0,4,0,1,0
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 4,100.0,5,0,1,0
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 9,100.0,5,0,1,0
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 1,83.33333333333333,6,0,0,1
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 5,83.33333333333333,6,0,1,0
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 2,83.33333333333333,6,0,1,0
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 8,71.42857142857143,7,0,1,0
7a1fc6f6-b713-4868-a062-c5246fa9518c,Horse 3,55.55555555555556,9,0,0,1
e4cdba7a-9d47-49dc-bd85-124c48a822a1,Horse 5,125.0,4,1,0,0
e4cdba7a-9d47-49dc-bd85-124c48a822a1,Horse 6,125.0,4,0,1,0
e4cdba7a-9d47-49dc-bd85-124c48a822a1,Horse 3,100.0,5,0,1,0
e4cdba7a-9d47-49dc-bd85-124c48a822a1,Horse 2,100.0,5,0,1,0
e4cdba7a-9d47-49dc-bd85-124c48a822a1,Horse 7,71.42857142857143,7,0,1,0
e4cdba7a-9d47-49dc-bd85-124c48a822a1,Horse 0,62.5,8,0,0,1
e4cdba7a-9d47-49dc-bd85-124c48a822a1,Horse 1,45.45454545454545,11,0,1,0
e962f494-07d0-4711-9ed9-5ce4f70b3b75,Horse 4,500.0,1,0,0,1
e962f494-07d0-4711-9ed9-5ce4f70b3b75,Horse 6,125.0,4,1,0,0
e962f494-07d0-4711-9ed9-5ce4f70b3b75,Horse 2,125.0,4,0,0,1
e962f494-07d0-4711-9ed9-5ce4f70b3b75,Horse 0,100.0,5,0,0,1
e962f494-07d0-4711-9ed9-5ce4f70b3b75,Horse 5,100.0,5,0,1,0
e962f494-07d0-4711-9ed9-5ce4f70b3b75,Horse 3,100.0,5,0,1,0
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 7,437.0,2,0,0,1
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 6,437.0,2,0,0,1
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 2,174.8,5,0,0,1
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 5,109.25,8,1,0,0
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 1,109.25,8,0,1,0
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 9,97.11111111111111,9,0,1,0
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 0,79.45454545454545,11,0,1,0
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 3,79.45454545454545,11,0,0,1
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 4,62.42857142857143,14,0,1,0
98a0bb15-522d-4125-8a45-5ed8ed009142,Horse 8,58.266666666666666,15,0,1,0
1fdab3ce-01b4-48a7-9a68-e38140f4d68e,Horse 0,Infinity,0,0,0,1
1fdab3ce-01b4-48a7-9a68-e38140f4d68e,Horse 1,100.0,5,0,0,1
1fdab3ce-01b4-48a7-9a68-e38140f4d68e,Horse 4,62.5,8,0,0,1
1fdab3ce-01b4-48a7-9a68-e38140f4d68e,Horse 3,50.0,10,1,0,0
1fdab3ce-01b4-48a7-9a68-e38140f4d68e,Horse 2,45.45454545454545,11,0,0,1
